In file included from /virtual/main.c:1:
In file included from include/uapi/linux/ptrace.h:134:
In file included from arch/x86/include/asm/ptrace.h:5:
In file included from arch/x86/include/asm/segment.h:7:
arch/x86/include/asm/ibt.h:49:8: warning: 'nocf_check' attribute ignored; use -fcf-protection to enable the attribute [-Wignored-attributes]
extern __noendbr u64 ibt_save(void);
       ^
arch/x86/include/asm/ibt.h:20:34: note: expanded from macro '__noendbr'
#define __noendbr       __attribute__((nocf_check))
                                       ^
arch/x86/include/asm/ibt.h:50:8: warning: 'nocf_check' attribute ignored; use -fcf-protection to enable the attribute [-Wignored-attributes]
extern __noendbr void ibt_restore(u64 save);
       ^
arch/x86/include/asm/ibt.h:20:34: note: expanded from macro '__noendbr'
#define __noendbr       __attribute__((nocf_check))
                                       ^
2 warnings generated.
Tracing method calls in python process 172929... Ctrl-C to quit.
CPU PID    TID    TIME(us) METHOD
4   172929 173007 1.007                                                      <- /home/supiri/.local/lib/python3.8/site-packages/urllib3/packages/six.py.ensure_text
4   172929 173007 1.007                                                      -> <string>.__new__
4   172929 173007 1.007                                                  -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/poolmanager.py.connection_from_host
4   172929 173007 1.007                                                    <- /home/supiri/.local/lib/python3.8/site-packages/urllib3/poolmanager.py._merge_pool_kwargs
4   172929 173007 1.007                                                      -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/poolmanager.py._default_key_normalizer
4   172929 173007 1.007                                                        -> <string>.__new__
4   172929 173007 1.007                                                        <- <string>.__new__
4   172929 173007 1.007                                                      <- /home/supiri/.local/lib/python3.8/site-packages/urllib3/poolmanager.py._default_key_normalizer
4   172929 173007 1.007                                                      -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/poolmanager.py.connection_from_pool_key
4   172929 173007 1.007                                                          -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.__getitem__
4   172929 173007 1.007                                                        <- /usr/lib/python3.8/_collections_abc.py.get
4   172929 173007 1.007                                                          -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/connectionpool.py.__init__
4   172929 173007 1.007                                                                -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/connectionpool.py._normalize_host
4   172929 173007 1.007                                                                      -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/util/url.py._idna_encode
4   172929 173007 1.007                                                                      -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/util/url.py._idna_encode
4   172929 173007 1.007                                                                    <- /home/supiri/.local/lib/python3.8/site-packages/urllib3/packages/six.py.ensure_str
4   172929 173007 1.007                                                              -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/request.py.__init__
4   172929 173007 1.007                                                                -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/util/timeout.py.__init__
4   172929 173007 1.007                                                                  <- /home/supiri/.local/lib/python3.8/site-packages/urllib3/util/timeout.py._validate_timeout
4   172929 173007 1.007                                                              -> /usr/lib/python3.8/queue.py.__init__
4   172929 173007 1.007                                                                -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/util/queue.py._init
4   172929 173007 1.007                                                                -> /usr/lib/python3.8/threading.py.__init__
4   172929 173007 1.007                                                                <- /usr/lib/python3.8/threading.py.__init__
4   172929 173007 1.007                                                                <- /usr/lib/python3.8/threading.py.__init__
4   172929 173007 1.007                                                              <- /usr/lib/python3.8/queue.py.__init__
4   172929 173007 1.007                                                              -> /usr/lib/python3.8/queue.py.put
4   172929 173007 1.007                                                                -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/util/queue.py._qsize
4   172929 173007 1.007                                                                -> /usr/lib/python3.8/threading.py.notify
4   172929 173007 1.008                                                                -> /usr/lib/python3.8/threading.py.__exit__
4   172929 173007 1.008                                                                <- /home/supiri/.local/lib/python3.8/site-packages/urllib3/util/queue.py._qsize
4   172929 173007 1.008                                                                -> /usr/lib/python3.8/threading.py.__exit__
4   172929 173007 1.008                                                                -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/util/queue.py._put
4   172929 173007 1.008                                                                <- /usr/lib/python3.8/threading.py.__exit__
4   172929 173007 1.008                                                                -> /usr/lib/python3.8/threading.py.notify
4   172929 173007 1.008                                                              -> /usr/lib/python3.8/queue.py.put
4   172929 173007 1.008                                                                  -> /usr/lib/python3.8/threading.py._is_owned
Possibly lost 7 samples
Possibly lost 7 samples
Possibly lost 7 samples
Possibly lost 7 samples
Possibly lost 7 samples
Possibly lost 7 samples
Possibly lost 7 samples
Possibly lost 6 samples
Possibly lost 5 samples
Possibly lost 2 samples
Possibly lost 3 samples
Possibly lost 2 samples
Possibly lost 1 samples
Possibly lost 1 samples
Possibly lost 2 samples
Possibly lost 4 samples
Possibly lost 4 samples
Possibly lost 5 samples
Possibly lost 5 samples
Possibly lost 4 samples
Possibly lost 4 samples
Possibly lost 4 samples
Possibly lost 5 samples
Possibly lost 4 samples
Possibly lost 5 samples
Possibly lost 4 samples
Possibly lost 4 samples
Possibly lost 10 samples
Possibly lost 1 samples
Possibly lost 3 samples
Possibly lost 2 samples
Possibly lost 1 samples
Possibly lost 1 samples
Possibly lost 8 samples
Possibly lost 6 samples
Possibly lost 4 samples
Possibly lost 2 samples
Possibly lost 2 samples
Possibly lost 1 samples
Possibly lost 1 samples
Possibly lost 4 samples
Possibly lost 2 samples
Possibly lost 4 samples
Possibly lost 2 samples
Possibly lost 4 samples
Possibly lost 5 samples
Possibly lost 5 samples
Possibly lost 6 samples
Possibly lost 4 samples
Possibly lost 5 samples
Possibly lost 5 samples
Possibly lost 4 samples
Possibly lost 5 samples
Possibly lost 5 samples
4   172929 173007 1.008                                                                -> /usr/lib/python3.8/threading.py.__enter__
4   172929 173007 1.008                                                                  <- /usr/lib/python3.8/threading.py._is_owned
4   172929 173007 1.008                                                                -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/util/queue.py._qsize
4   172929 173007 1.008                                                                -> /usr/lib/python3.8/threading.py.__exit__
4   172929 173007 1.008                                                                -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/util/queue.py._put
4   172929 173007 1.008                                                              <- /usr/lib/python3.8/queue.py.put
4   172929 173007 1.008                                                                -> /usr/lib/python3.8/threading.py.notify
4   172929 173007 1.008                                                                -> /usr/lib/python3.8/threading.py.__enter__
4   172929 173007 1.008                                                                  -> /usr/lib/python3.8/threading.py._is_owned
4   172929 173007 1.008                                                            <- /home/supiri/.local/lib/python3.8/site-packages/urllib3/connectionpool.py.__init__
